BIRD,DATE,VISIT_TYPE,OUTCOME,NUM_OBS,OBSERVER,REMOVED,TERRITORY,FULLTERRITORY,YEAR,MONTH,DAY,Lat5,Long5,check,re-enter lat5,re-enter long5,Lat100,Long100,sex,birth_year,age_type,walkabout,Notes
wrma,28-Feb-21,2,1,1,HNF,0,ATTMAL,ATT,2021,2,28,33.7039,-78.9178,TRUE,33.7039,-78.9178,33.7039,-78.9813,F,2019,Actual,0,
yrwm,28-Feb-21,2,0,1,HNF,0,JCPENN,JC Penneys,2021,2,28,,,TRUE,,,33.701564,-78.921386,F?,2021,Actual,0,
emor,1-Mar-21,2,1,1,HNF,0,LOWESP,Lowes pkg lot,2021,3,1,33.7921,-78.9996,TRUE,33.7921,-78.9996,33.792,-78.9979,M,2016,Minimum,0,
mary,1-Mar-21,2,1,1,HNF,0,HGTCCC,HGTC,2021,3,1,33.7933,-79.0005,TRUE,33.7933,-79.0005,33.7933,-79.0009,F,2019,Actual,0,
rwmp,1-Mar-21,2,1,1,HNF,0,LOWESP,Lowes Parking Lot,2021,3,1,33.7928,-78.9993,TRUE,33.7928,-78.9993,33.792,-78.9979,F,2016,Minimum,0,
wmbb,1-Mar-21,2,1,1,HNF,0,HGTCCC,HGTC,2021,3,1,33.7936,-79.0005,TRUE,33.7936,-79.0005,33.7933,-79.0009,M,2016,Minimum,0,
byrm,2-Mar-21,1,1,1,CEH,0,BOWLIN,801 Bowling,2021,3,2,,,TRUE,,,33.7992,-79.0033,M,2020,Actual,0,
ccbm,2-Mar-21,1,1,1,CEH,0,DISCGO,Disc Golf Course,2021,3,2,,,TRUE,,,33.7976,-79.0039,M,2020,Actual,0,
maib,2-Mar-21,1,1,1,CEH,0,GSBAPT,Grand Strand Baptist Church,2021,3,2,,,TRUE,,,33.7499,-78.9564,M,2019,Minimum,0,
mbyg,2-Mar-21,1,1,1,CEH,0,POLICE,CCU Police parking lot,2021,3,2,,,TRUE,,,33.7939,-79.0073,M,2019,Actual,0,
mrrr,2-Mar-21,1,1,1,CEH,0,SCHOLA,Scholars,2021,3,2,,,TRUE,,,33.7963,-79.0062,F,2018,Actual,0,
omey,2-Mar-21,1,1,1,CEH,0,501WAL,Walmart501,2021,3,2,,,TRUE,,,33.7785,-78.9865,F,2019,Minimum,0,
yimw,2-Mar-21,1,1,1,CEH,0,GSBAPT,Grand Strand Baptist Church,2021,3,2,,,TRUE,,,33.7499,-78.9564,F,2020,Actual,0,
yomg,2-Mar-21,1,1,1,CEH,0,DISCGO,Disc Golf Course,2021,3,2,,,TRUE,,,33.7976,-79.0039,F,2019,Actual,0,
buwm,3-Mar-21,2,1,1,CEH,0,WALTRI,Waltrip,2021,3,3,,,TRUE,,,33.8054,-79.0033,F,2020,Actual,0,
byrm,3-Mar-21,2,1,1,CEH,0,BOWLIN,801 Bowling,2021,3,3,,,TRUE,,,33.7992,-79.0033,M,2020,Actual,0,
imba,3-Mar-21,2,1,1,CEH,0,WALTRI,Waltrip/Husted Rd.,2021,3,3,,,TRUE,,,33.8054,-79.0033,M,2019,Actual,0,
rorm,3-Mar-21,2,0,1,CEH,0,WAKEFO,Wake Forest Rd,2021,3,3,,,TRUE,,,33.8,-79.006,F,2020,Actual,0,
UBCO,3-Mar-21,2,1,1,CEH,3,COXFER,Cox Ferry,2021,3,3,,,TRUE,,,33.8066,-79.0081,M,,,0,
urrm,3-Mar-21,2,0,1,CEH,0,BILLBO,BILLBO,2021,3,3,,,TRUE,,,33.8054,-79.0098,U,2020,Actual,0,
bbcm,4-Mar-21,2,1,1,HNF,0,IMSTOP,IM Stopsign,2021,3,4,33.8009,-78.9941,TRUE,33.8009,-78.9941,33.7993,-78.995,F,2018,Actual,0,
ccmo,4-Mar-21,2,1,1,HNF,0,CMWSSS,CMWS ,2021,3,4,33.8002,-78.9987,TRUE,33.8002,-78.9987,33.8008,-79,F,2020,MInimum,0,
emww,4-Mar-21,2,0,1,HNF,0,TEKNOW,Teknoware,2021,3,4,,,TRUE,,,33.7971,-78.991,M,2017,Minimum,0,
moyy,4-Mar-21,2,1,1,HNF,0,CMWSSS,CMWS,2021,3,4,33.8,-78.9984,TRUE,33.8,-78.9984,33.8008,-79,M,2017,Actual,0,
mugg,4-Mar-21,2,0,1,HNF,0,WPDEDI,WPDE dishes,2021,3,4,,,TRUE,,,33.8001,-79.0015,M,2018,Actual,0,
mwio,4-Mar-21,2,0,1,HNF,0,TEKNOW,Teknoware,2021,3,4,,,TRUE,,,33.7971,-78.991,F,2018,Minimum,0,
myaa,4-Mar-21,2,1,1,HNF,0,IMSTOP,IM Stopsign,2021,3,4,33.8,-78.9944,TRUE,33.8,-78.9944,33.7993,-78.995,M,2017,Minimum,0,
oaam,4-Mar-21,2,1,1,HNF,0,TENNIS,Tennis center,2021,3,4,33.7986,-78.9962,TRUE,33.7986,-78.9962,33.7991,-78.9965,M,2017,Minimum,0,
wgrm,4-Mar-21,2,1,1,HNF,0,WPDEDI,WPDE Dishes,2021,3,4,33.7999,-79.0026,TRUE,33.7999,-79.0026,33.8001,-79.0015,F,2020,Actual,0,
bmyy,5-Mar-21,4,2,2,CEH,0,ATTMAL,ATT store,2021,3,5,,,TRUE,,,33.7039,-78.9813,M,2020,Actual,0,
brim,5-Mar-21,1,1,1,CEH,0,DOMINO,Domino's,2021,3,5,,,TRUE,,,33.7765,-78.9827,M,2018,Minimum,0,
mrrr,5-Mar-21,1,1,1,CEH,0,SCHOLA,Scholars,2021,3,5,,,TRUE,,,33.7963,-79.0062,F,2018,Actual,0,
omuc,5-Mar-21,1,1,1,CEH,0,SOCCER,Soccer Corner,2021,3,5,,,TRUE,,,33.7915,-79.0176,M,2018,Minimum,0,
rorm,5-Mar-21,1,1,1,CEH,0,CREGGE,Cregger,2021,3,5,,,TRUE,,,33.8062,-79.0102,F,2020,Actual,0,
UBCO,5-Mar-21,1,1,1,CEH,3,CREGGE,Cregger,2021,3,5,,,TRUE,,,33.8062,-79.0102,M,,,0,
---m,6-Mar-21,2,0,1,SLT,3,GRAING,Grainger,2021,3,6,,,TRUE,,,33.8279,-79.0523,M,,,0,
aawm,6-Mar-21,2,1,1,SLT,0,RIVERF,Riverfront,2021,3,6,33.832334,-79.046192,TRUE,33.832334,-79.046192,33.8313,-79.0465,M,2017,Actual,0,
ccmo,6-Mar-21,1,1,1,CEH,0,CMWSSS,CMWS ,2021,3,6,,,TRUE,,,33.8008,-79,F,2020,MInimum,0,
gmob,6-Mar-21,2,1,1,SLT,0,COURTH,Courthouse,2021,3,6,33.830794,-79.048625,TRUE,33.830794,-79.048625,33.8304,-79.0484,M,2016,Minimum,0,
moab,6-Mar-21,2,1,1,SLT,0,BUSBEE,Busbee,2021,3,6,33.828701,-79.057913,TRUE,33.828701,-79.057913,33.8289,-79.0594,F,2019,Actual,0,
moor,6-Mar-21,2,1,1,SLT,0,BUSBEE,Busbee,2021,3,6,33.828388,-79.058515,TRUE,33.828388,-79.058515,33.8289,-79.0594,M,2019,Minimum,0,
moyy,6-Mar-21,1,1,1,CEH,0,CMWSSS,CMWS,2021,3,6,,,TRUE,,,33.8008,-79,M,2017,Actual,0,
moyy,6-Mar-21,1,1,1,CEH,0,TENNIS,Tennis center,2021,3,6,,,TRUE,,,33.7991,-78.9965,M,2017,Actual,0,
raxm,6-Mar-21,2,0,1,SLT,2,HHMOBI,H&H mobile homes,2021,3,6,,,TRUE,,,33.8152,-79.0373,F?,2019,Minimum,0,
rmgg,6-Mar-21,2,1,1,SLT,0,CYPRES,Cypress Inn,2021,3,6,33.833874,-79.044705,TRUE,33.833874,-79.044705,33.833,-79.0452,M,2018,Actual,0,
rmre,6-Mar-21,2,1,1,SLT,0,COURTH,Courthouse,2021,3,6,33.830794,-79.048625,TRUE,33.830794,-79.048625,33.8304,-79.0484,F,2019,Minimum,0,
romo,6-Mar-21,1,1,1,CEH,2,PROFES,Professional Park,2021,3,6,,,TRUE,,,33.7818,-79.0105,M,2018,Actual,0,
yymb,6-Mar-21,2,1,1,SLT,0,RIVERF,Riverfront,2021,3,6,33.831563,-79.046366,TRUE,33.831563,-79.046366,33.8313,-79.0465,F,2016,Minimum,0,
abum,7-Mar-21,2,1,2,CEH,0,CEMETE,Cemetery,2021,3,7,,,TRUE,,,33.7916,-79.0196,M,2019,Actual,0,
bbbm,7-Mar-21,2,1,1,KAM,0,DILLAR,Dillards,2021,3,7,33.699,-78.9245,TRUE,33.699,-78.9245,33.6997,-78.9264,F,2018,Actual,0,
bmyy,7-Mar-21,2,1,1,KAM,0,ATTMAL,ATT store,2021,3,7,33.7047,-78.9175,TRUE,33.7047,-78.9175,33.7039,-78.9813,M,2020,Actual,0,
bmyy,7-Mar-21,1,1,1,KAM,0,ATTMAL,ATT store,2021,3,7,33.7045,-78.9179,TRUE,33.7045,-78.9179,33.7039,-78.9813,M,2020,Actual,0,
ccbm,7-Mar-21,2,1,2,CEH,0,DISCGO,Disc Golf Course,2021,3,7,,,TRUE,,,33.7976,-79.0039,M,2020,Actual,0,
gmrr,7-Mar-21,2,0,2,CEH,0,SCHOLA,Scholars,2021,3,7,,,TRUE,,,33.7963,-79.0062,M,2017,Minimum,0,
iiem,7-Mar-21,2,0,1,KAM,0,ABUELO,Abuelos,2021,3,7,,,TRUE,,,33.705,-78.9246,M,2017,Minimum,0,
mbyg,7-Mar-21,2,1,2,CEH,0,POLICE,CCU Police parking lot,2021,3,7,,,TRUE,,,33.7939,-79.0073,M,2019,Actual,0,
mega,7-Mar-21,2,0,1,KAM,0,OAKFOR,Oak Forest,2021,3,7,,,TRUE,,,33.7038,-78.9094,M,2017,Minimum,0,
mpyo,7-Mar-21,2,0,1,KAM,0,DILLAR,Dillards,2021,3,7,,,TRUE,,,33.6997,-78.9264,M,2017,Actual,0,
mrrr,7-Mar-21,2,0,2,CEH,0,SCHOLA,Scholars,2021,3,7,,,TRUE,,,33.7963,-79.0062,F,2018,Actual,0,
omii,7-Mar-21,2,0,1,KAM,0,MALWAL,Seabord Walmart,2021,3,7,,,TRUE,,,33.7027,-78.9141,F,2020,Actual,0,
omuc,7-Mar-21,2,0,2,CEH,0,SOCCER,Soccer Corner,2021,3,7,,,TRUE,,,33.7915,-79.0176,M,2018,Minimum,0,
oram,7-Mar-21,2,1,1,KAM,0,JCPENN,JCPenney,2021,3,7,33.7015,-78.9168,TRUE,33.7015,-78.9168,33.701564,-78.921386,M,2018,Minimum,0,
oram,7-Mar-21,1,1,1,KAM,0,JCPENN,JCPenney,2021,3,7,33.702,-78.9167,TRUE,33.702,-78.9167,33.701564,-78.921386,M,2018,Minimum,0,
oram,7-Mar-21,1,1,1,KAM,0,JCPENN,JCPenney,2021,3,7,33.7012,-78.9194,TRUE,33.7012,-78.9194,33.701564,-78.921386,M,2018,Minimum,0,
owme,7-Mar-21,2,0,1,KAM,0,COSTCO,"""behind costco""",2021,3,7,,,TRUE,,,33.706,-78.9175,M,2018,Actual,0,
uggm,7-Mar-21,2,1,1,KAM,0,MALWAL,Seaboard Walmart,2021,3,7,33.7018,-78.9146,TRUE,33.7018,-78.9146,33.7027,-78.9141,M,2019,Actual,0,
wrma,7-Mar-21,2,1,1,KAM,0,ATTMAL,ATT,2021,3,7,33.7025,-78.919,TRUE,33.7025,-78.919,33.7039,-78.9813,F,2019,Actual,0,
wrma,7-Mar-21,1,1,1,KAM,0,ATTMAL,ATT,2021,3,7,33.7044,-78.9178,TRUE,33.7044,-78.9178,33.7039,-78.9813,F,2019,Actual,0,
wrma,7-Mar-21,1,1,1,KAM,0,ATTMAL,ATT,2021,3,7,33.7046,-78.9177,TRUE,33.7046,-78.9177,33.7039,-78.9813,F,2019,Actual,0,
wrma,7-Mar-21,1,1,1,KAM,0,ATTMAL,ATT,2021,3,7,33.7047,-78.9175,TRUE,33.7047,-78.9175,33.7039,-78.9813,F,2019,Actual,0,
yirm,7-Mar-21,2,0,1,KAM,0,PREMAL,Pre-Mall interchange,2021,3,7,,,TRUE,,,33.7099,-78.9159,M,2020,Actual,0,
ymur,7-Mar-21,2,1,2,CEH,0,CEMETE,Cemetery,2021,3,7,,,TRUE,,,33.7916,-79.0196,F,2017,Minimum,0,
yomg,7-Mar-21,2,0,2,CEH,0,DISCGO,Disc Golf Course,2021,3,7,,,TRUE,,,33.7976,-79.0039,F,2019,Actual,0,
yrwm,7-Mar-21,2,0,1,KAM,0,JCPENN,JC Penneys,2021,3,7,,,TRUE,,,33.701564,-78.921386,F?,2021,Actual,0,
amxx,8-Mar-21,2,1,1,KAM,0,TANGER,Tanger,2021,3,8,33.7503,-78.9595,TRUE,33.7503,-78.9595,33.7503,-78.96,F,2018,Minimum,0,
amxx,8-Mar-21,1,1,1,KAM,0,TANGER,Tanger,2021,3,8,33.75,-78.9592,TRUE,33.75,-78.9592,33.7503,-78.96,F,2018,Minimum,0,
bigm,8-Mar-21,2,0,1,KAM,0,BUFFAL,Buffalo Wild Wings,2021,3,8,,,TRUE,,,33.7571,-78.9633,M,2019,Actual,0,
bmii,8-Mar-21,1,1,1,BC,0,PUBLIX,Publix,2021,3,8,33.7598,-78.9585,TRUE,33.7598,-78.9585,33.76,-78.958,M,2018,Minimum,0,
bmii,8-Mar-21,2,1,1,KAM,0,PUBLIX,Publix,2021,3,8,33.7596,-78.9595,TRUE,33.7596,-78.9595,33.76,-78.958,M,2018,Minimum,0,
bmii,8-Mar-21,1,1,1,KAM,0,PUBLIX,Publix,2021,3,8,33.7595,-78.9591,TRUE,33.7595,-78.9591,33.76,-78.958,M,2018,Minimum,0,
cram,8-Mar-21,1,1,1,BC,0,PUBLIX,PUBLIX,2021,3,8,33.7598,-78.9585,TRUE,33.7598,-78.9585,33.76,-78.958,F,2019,Actual,0,
cram,8-Mar-21,2,1,1,KAM,0,PUBLIX,PUBLIX,2021,3,8,33.7595,-78.9591,TRUE,33.7595,-78.9591,33.76,-78.958,F,2019,Actual,0,
cram,8-Mar-21,1,1,1,KAM,0,PUBLIX,PUBLIX,2021,3,8,33.7598,-78.9589,TRUE,33.7598,-78.9589,33.76,-78.958,F,2019,Actual,0,
eabm,8-Mar-21,2,1,1,KAM,0,KFCCCC,KFC,2021,3,8,33.754,-78.9627,TRUE,33.754,-78.9627,33.7553,-78.9639,F,2020,Actual,0,
maib,8-Mar-21,2,0,1,KAM,0,GSBAPT,Grand Strand Baptist Church,2021,3,8,,,TRUE,,,33.7499,-78.9564,M,2019,Minimum,0,
rmoe,8-Mar-21,2,1,1,KAM,0,SPEEDW,Speedway,2021,3,8,33.7452,-78.9566,TRUE,33.7452,-78.9566,33.7476,-78.9568,M,2018,Minimum,0,
wemi,8-Mar-21,2,1,1,KAM,0,KFCCCC,KFC,2021,3,8,33.754,-78.9628,TRUE,33.754,-78.9628,33.7553,-78.9639,M,2018,Minimum,0,
wgrm,8-Mar-21,1,1,1,CEH,0,WPDEDI,WPDE Dishes,2021,3,8,,,TRUE,,,33.8001,-79.0015,F,2020,Actual,0,
yimw,8-Mar-21,2,1,1,KAM,0,GSBAPT,Grand Strand Baptist Church,2021,3,8,33.7504,-78.9571,TRUE,33.7504,-78.9571,33.7499,-78.9564,F,2020,Actual,0,
yimw,8-Mar-21,1,1,1,KAM,0,GSBAPT,Grand Strand Baptist Church,2021,3,8,33.7503,-78.9572,TRUE,33.7503,-78.9572,33.7499,-78.9564,F,2020,Actual,0,
abum,9-Mar-21,2,1,1,HNF,0,CEMETE,Cemetery,2021,3,9,33.7917,-79.0195,TRUE,33.7917,-79.0195,33.7916,-79.0196,M,2019,Actual,0,
byrm,9-Mar-21,1,1,1,CEH,0,BOWLIN,801 Bowling,2021,3,9,,,TRUE,,,33.7992,-79.0033,M,2020,Actual,0,
eeme,9-Mar-21,2,0,1,CEH,0,501HTC,HTC store across fr. HGTC,2021,3,9,,,TRUE,,,33.795,-79,M,2017,Actual,0,
emor,9-Mar-21,1,1,1,HNF,0,LOWESP,Lowes pkg lot,2021,3,9,33.7924,-78.9993,TRUE,33.7924,-78.9993,33.792,-78.9979,M,2016,Minimum,0,
mary,9-Mar-21,2,1,1,CEH,0,HGTCCC,HGTC,2021,3,9,,,TRUE,,,33.7933,-79.0009,F,2019,Actual,0,
mary,9-Mar-21,2,1,1,HNF,0,HGTCCC,HGTC,2021,3,9,33.7933,-79.0004,TRUE,33.7933,-79.0004,33.7933,-79.0009,F,2019,Actual,0,
oaam,9-Mar-21,1,1,1,HNF,0,TENNIS,Tennis center,2021,3,9,33.7994,-78.9952,TRUE,33.7994,-78.9952,33.7991,-78.9965,M,2017,Minimum,0,
omey,9-Mar-21,1,1,1,CEH,0,501WAL,Walmart501,2021,3,9,,,TRUE,,,33.7785,-78.9865,F,2019,Minimum,0,
omuc,9-Mar-21,2,1,1,CEH,0,SOCCER,Soccer Corner,2021,3,9,,,TRUE,,,33.7915,-79.0176,M,2018,Minimum,0,
omuu,9-Mar-21,2,1,1,CEH,0,SEACOA,Seacoast Church,2021,3,9,,,TRUE,,,33.8074,-79.0129,M,2017,Minimum,0,
rwmp,9-Mar-21,1,1,1,HNF,0,LOWESP,Lowes Parking Lot,2021,3,9,33.7922,-78.9991,TRUE,33.7922,-78.9991,33.792,-78.9979,F,2016,Minimum,0,
uarm,9-Mar-21,1,1,1,CEH,0,COOKOU,Cookout,2021,3,9,,,TRUE,,,33.7874,-78.9945,U,2020,Actual,0,
wmbb,9-Mar-21,2,1,1,CEH,0,HGTCCC,HGTC,2021,3,9,,,TRUE,,,33.7933,-79.0009,M,2016,Minimum,0,
wmbb,9-Mar-21,2,1,1,HNF,0,HGTCCC,HGTC,2021,3,9,33.7928,-78.9997,TRUE,33.7928,-78.9997,33.7933,-79.0009,M,2016,Minimum,0,
yumr,9-Mar-21,2,0,1,CEH,0,JACKSO,Jackson Bluff,2021,3,9,,,TRUE,,,33.7818,-79.0263,,2020,Actual,0,
brim,10-Mar-21,2,1,2,BC,0,501WAL,Walmart501,2021,3,10,33.7786,-78.9868,TRUE,33.7786,-78.9868,33.7785,-78.9865,M,2018,Minimum,0,
omey,10-Mar-21,2,1,2,BC,0,501WAL,Walmart501,2021,3,10,33.7786,-78.9868,TRUE,33.7786,-78.9868,33.7785,-78.9865,F,2019,Minimum,0,
ooom,10-Mar-21,4,2,2,BC,0,MATTRE,Mattress Firm,2021,3,10,33.7593,-78.9698,TRUE,33.7593,-78.9698,33.7595,-78.9696,F,2020,Actual,0,
abum,11-Mar-21,1,1,1,CEH,0,CEMETE,Cemetery,2021,3,11,,,TRUE,,,33.7916,-79.0196,M,2019,Actual,0,
romo,11-Mar-21,1,1,1,CEH,2,PROFES,Professional Park,2021,3,11,,,TRUE,,,33.7818,-79.0105,M,2018,Actual,0,
ymur,11-Mar-21,1,1,1,CEH,0,CEMETE,Cemetery,2021,3,11,,,TRUE,,,33.7916,-79.0196,F,2017,Minimum,0,
ayrm,13-Mar-21,2,0,1,BC,0,WALKON,Walkons ,2021,3,13,,,,,,33.751,-78.9627,U,2020,Actual,0,
brim,13-Mar-21,2,1,1,BC,0,501WAL,Walmart501,2021,3,13,33.7785,-78.9874,TRUE,33.7785,-78.9874,33.7785,-78.9865,M,2018,Minimum,0,
cama,13-Mar-21,2,0,1,BC,0,CHICKF,Chick-Fil-A,2021,3,13,,,,,,33.7592,-78.9602,M,2019,Actual,0,
morg,13-Mar-21,2,0,1,BC,0,DUNKIN,Dunkin nr CF,2021,3,13,,,,,,33.7634,-78.9733,M,2020,Actual,0,
omey,13-Mar-21,2,1,1,BC,0,501WAL,Walmart501,2021,3,13,33.7785,-78.9874,TRUE,33.7785,-78.9874,,,F,2019,Minimum,0,
ooom,13-Mar-21,2,0,1,BC,0,matTRE,mattress Firm,2021,3,13,,,,,,33.7595,-78.9696,F,2020,Actual,0,
uarm,13-Mar-21,2,0,1,BC,0,COOKOU,Cookout,2021,3,13,,,,,,33.7874,-78.9945,U,2020,Actual,0,
UBWA,13-Mar-21,2,0,1,BC,3,WALKON,Walkons ,2021,3,13,,,,,,33.751,-78.9627,U,,,0,
bbcm,14-Mar-21,1,1,1,CEH,0,IMSTOP,IM Stopsign,2021,3,14,33.8,-78.9944,TRUE,33.8,-78.9944,33.7993,-78.995,F,2018,Actual,0,
bbcm,14-Mar-21,1,1,1,CEH,0,IMSTOP,IM Stopsign,2021,3,14,33.8,-78.9947,TRUE,33.8,-78.9947,33.7993,-78.995,F,2018,Actual,0,
bbcm,14-Mar-21,1,1,1,CEH,0,IMSTOP,IM Stopsign,2021,3,14,33.7998,-78.9942,TRUE,33.7998,-78.9942,33.7993,-78.995,F,2018,Actual,0,
ccbm,14-Mar-21,1,1,1,CEH,0,DISCGO,Disc Golf Course,2021,3,14,33.7971,-79.0037,TRUE,33.7971,-79.0037,33.7976,-79.0039,M,2020,Actual,0,
ccbm,14-Mar-21,1,1,1,CEH,0,DISCGO,Disc Golf Course,2021,3,14,33.7978,-79.0038,TRUE,33.7978,-79.0038,33.7976,-79.0039,M,2020,Actual,0,
eeme,14-Mar-21,1,1,1,CEH,0,METGLA,Metglas,2021,3,14,,,TRUE,,,33.7942,-78.996,M,2017,Actual,0,
gmrr,14-Mar-21,1,1,1,CEH,0,SCHOLA,Scholars,2021,3,14,33.7946,-79.0064,TRUE,33.7946,-79.0064,33.7963,-79.0062,M,2017,Minimum,0,
mbyg,14-Mar-21,1,1,1,CEH,0,POLICE,CCU Police parking lot,2021,3,14,,,TRUE,,,33.7939,-79.0073,M,2019,Actual,0,
moyy,14-Mar-21,1,1,1,CEH,0,CMWSSS,CMWS,2021,3,14,33.7986,-78.9962,TRUE,33.7986,-78.9962,33.8008,-79,M,2017,Actual,0,
moyy,14-Mar-21,1,1,1,CEH,0,CMWSSS,CMWS,2021,3,14,33.7996,-78.9975,TRUE,33.7996,-78.9975,33.8008,-79,M,2017,Actual,0,
mugg,14-Mar-21,3,1,1,CEH,0,WPDEDI,WPDE dishes,2021,3,14,,,TRUE,,,33.8001,-79.0015,M,2018,Actual,0,
myaa,14-Mar-21,1,1,1,CEH,0,IMSTOP,IM Stopsign,2021,3,14,33.8,-78.9944,TRUE,33.8,-78.9944,33.7993,-78.995,M,2017,Minimum,0,
myaa,14-Mar-21,1,1,1,CEH,0,IMSTOP,IM Stopsign,2021,3,14,33.8,-78.9947,TRUE,33.8,-78.9947,33.7993,-78.995,M,2017,Minimum,0,
myaa,14-Mar-21,1,1,1,CEH,0,IMSTOP,IM Stopsign,2021,3,14,33.7998,-78.9942,TRUE,33.7998,-78.9942,33.7993,-78.995,M,2017,Minimum,0,
oaam,14-Mar-21,1,1,1,CEH,0,TENNIS,Tennis center,2021,3,14,33.7986,-78.9962,TRUE,33.7986,-78.9962,33.7991,-78.9965,M,2017,Minimum,0,
omuc,14-Mar-21,1,1,1,CEH,0,SOCCER,Soccer Corner,2021,3,14,,,TRUE,,,33.7915,-79.0176,M,2018,Minimum,0,
uarm,14-Mar-21,1,1,1,CEH,0,COOKOU,Cookout,2021,3,14,,,TRUE,,,33.7874,-78.9945,U,2020,Actual,0,
wgrm,14-Mar-21,3,1,1,CEH,0,WPDEDI,WPDE Dishes,2021,3,14,,,TRUE,,,33.8001,-79.0015,F,2020,Actual,0,
wmbb,14-Mar-21,1,1,1,CEH,0,HGTCCC,HGTC,2021,3,14,33.795,-79.0021,TRUE,33.795,-79.0021,33.7933,-79.0009,M,2016,Minimum,0,
abum,15-Mar-21,1,1,1,CEH,0,CEMETE,Cemetery,2021,3,15,33.7912,-79.0184,TRUE,33.7912,-79.0184,33.7916,-79.0196,M,2019,Actual,0,
ccbm,15-Mar-21,1,1,1,CEH,0,DISCGO,Disc Golf Course,2021,3,15,33.7976,-79.0039,TRUE,33.7976,-79.0039,33.7976,-79.0039,M,2020,Actual,0,
ccbm,15-Mar-21,1,1,1,CEH,0,DISCGO,Disc Golf Course,2021,3,15,33.7974,-79.0039,TRUE,33.7974,-79.0039,33.7976,-79.0039,M,2020,Actual,0,
gmrr,15-Mar-21,1,1,1,CEH,0,SCHOLA,Scholars,2021,3,15,33.7968,-79.0053,TRUE,33.7968,-79.0053,33.7963,-79.0062,M,2017,Minimum,0,
omuc,15-Mar-21,1,1,1,CEH,0,SOCCER,Soccer Corner,2021,3,15,33.7914,-79.018,TRUE,33.7914,-79.018,33.7915,-79.0176,M,2018,Minimum,0,
omuc,15-Mar-21,1,1,1,CEH,0,SOCCER,Soccer Corner,2021,3,15,33.791,-79.018,TRUE,33.791,-79.018,33.7915,-79.0176,M,2018,Minimum,0,
ambi,16-Mar-21,2,0,1,BC,0,SPEEDW,Speedway,2021,3,16,,,TRUE,,,33.7476,-78.9568,F,2018,Minimum,0,
amxx,16-Mar-21,2,0,1,BC,0,TANGER,Tanger,2021,3,16,,,TRUE,,,33.7503,-78.96,F,2018,Minimum,0,
bbbm,16-Mar-21,2,1,1,CEH,0,DILLAR,Dillards,2021,3,16,,,TRUE,,,33.6997,-78.9264,F,2018,Actual,0,
bigm,16-Mar-21,2,0,1,BC,0,BUFFAL,Buffalo Wild Wings,2021,3,16,,,TRUE,,,33.7571,-78.9633,M,2019,Actual,0,
bmii,16-Mar-21,2,1,1,BC,0,PUBLIX,Publix,2021,3,16,33.7957,-78.9586,TRUE,33.7957,-78.9586,33.76,-78.958,M,2018,Minimum,0,
bmyy,16-Mar-21,2,1,1,CEH,0,COSTCO,Behind Costco,2021,3,16,33.7036,-78.9189,TRUE,33.7036,-78.9189,33.706,-78.9175,M,2020,Actual,0,
cram,16-Mar-21,2,1,1,BC,0,PUBLIX,Publix,2021,3,16,33.7958,-78.9588,TRUE,33.7958,-78.9588,33.76,-78.958,F,2019,Actual,0,
eabm,16-Mar-21,2,0,1,BC,0,KFCCCC,KFC,2021,3,16,,,TRUE,,,33.7553,-78.9639,F,2020,Actual,0,
iiem,16-Mar-21,2,1,1,CEH,0,ABUELO,Abuelos,2021,3,16,,,TRUE,,,33.705,-78.9246,M,2017,Minimum,0,
maib,16-Mar-21,2,1,1,BC,0,GSBAPT,Grand Strand Baptist Church,2021,3,16,33.7497,-78.9555,TRUE,33.7497,-78.9555,33.7499,-78.9564,M,2019,Minimum,0,
maib,16-Mar-21,1,1,1,BC,0,GSBAPT,Grand Strand Baptist Church,2021,3,16,33.7502,-78.9568,TRUE,33.7502,-78.9568,33.7499,-78.9564,M,2019,Minimum,0,
maib,16-Mar-21,1,1,1,BC,0,GSBAPT,Grand Strand Baptist Church,2021,3,16,33.7499,-78.9564,TRUE,33.7499,-78.9564,33.7499,-78.9564,M,2019,Minimum,0,
maib,16-Mar-21,1,1,1,BC,0,GSBAPT,Grand Strand Baptist Church,2021,3,16,33.7498,-78.9566,TRUE,33.7498,-78.9566,33.7499,-78.9564,M,2019,Minimum,0,
maib,16-Mar-21,1,1,1,BC,0,GSBAPT,Grand Strand Baptist Church,2021,3,16,33.7499,-78.9565,TRUE,33.7499,-78.9565,33.7499,-78.9564,M,2019,Minimum,0,
mega,16-Mar-21,2,1,1,CEH,0,OAKFOR,Oak Forest,2021,3,16,,,TRUE,,,33.7038,-78.9094,M,2017,Minimum,0,
mpyo,16-Mar-21,2,1,1,CEH,0,DILLAR,Dillards,2021,3,16,,,TRUE,,,33.6997,-78.9264,M,2017,Actual,0,
omii,16-Mar-21,2,1,1,CEH,0,MALWAL,Seabord Walmart,2021,3,16,33.7018,-78.9148,TRUE,33.7018,-78.9148,33.7027,-78.9141,F,2020,Actual,0,
oram,16-Mar-21,2,1,1,CEH,0,JCPENN,JCPenney,2021,3,16,33.7011,-78.9194,TRUE,33.7011,-78.9194,33.701564,-78.921386,M,2018,Minimum,0,
oram,16-Mar-21,1,1,1,CEH,0,JCPENN,JCPenney,2021,3,16,33.7012,-78.9194,TRUE,33.7012,-78.9194,33.701564,-78.921386,M,2018,Minimum,0,
